model,qformat,tp,mps_percentage,batch_size,input_len,output_len,seq_len,prefill_time,decode_time,ttft,tpot,e2e
qwen-3-32b,org,4,100,32,256,256,512,0.2791544535509956,11.406550177118085,0.3274804927408695,0.0447315693220317,11.731158092617989
lama-3-8b,qoq,1,100,1,512,256,768,0.0414094233652577,3.0519512390950694,0.0414157390594482,0.0119684362317453,3.093360662460327
llama-3-8b,qoq,1,100,2,512,256,768,0.0617632907524239,3.135832210193621,0.0617683887481689,0.0122973812164455,3.197595500946045
llama-3-8b,qoq,1,100,4,512,256,768,0.1025745499646291,3.0453090977156534,0.1025777280330658,0.0119423886184927,3.1478836476802825
llama-3-8b,qoq,1,100,8,512,256,768,0.1849611206795089,3.1762485222076067,0.1849651217460632,0.0124558765576768,3.361209642887116
llama-3-8b,qoq,1,100,16,512,256,768,0.3456707716162781,3.212456817907514,0.3456790402531624,0.0125978698741471,3.5581275895237923
llama-3-8b,qoq,1,100,32,512,256,768,0.506211173537304,3.484386276450823,0.5062107436358929,0.0136642599076502,3.990597449988127
llama-3.1-70b,awq,1,100,1,512,256,768,0.2154233334993477,8.63065876949986,0.2175496578216552,0.0338457206647053,8.848249650001526
llama-3.1-70b,awq,1,100,2,512,256,768,0.2860566816998471,8.739843362502143,0.36373051404953,0.034273895539224,9.103391313552857
llama-3.1-70b,awq,1,100,4,512,256,768,0.5990313803973549,9.225928783076595,0.7413400411605835,0.0361801128748101,9.966937220096588
llama-3.1-70b,awq,1,100,8,512,256,768,1.3418429562854726,8.842874266576654,1.5601432770490646,0.0346779383003006,10.40230851471424
llama-3.1-70b,awq,1,100,16,512,256,768,2.683216224712578,9.398971436188004,3.12806908339262,0.0368587115144627,12.525874380767345
llama-3.1-70b,awq,1,100,32,512,256,768,6.605838329503695,9.487585091168466,6.913607078045606,0.0372062160437979,16.39986216276884
llama-3.1-70b,awq,2,100,1,512,256,768,0.1262878642985015,10.9669166444015,0.1286259174346923,0.0430075162525548,11.095385670661926
llama-3.1-70b,awq,2,100,2,512,256,768,0.1901943359014694,10.98028170714897,0.2161156892776489,0.0430599282633292,11.19631005525589
llama-3.1-70b,awq,2,100,4,512,256,768,0.2941928642507264,11.151626602273245,0.3887145340442657,0.0437318690285225,11.539980798959732
llama-3.1-70b,awq,2,100,8,512,256,768,0.6428424746256496,11.227198590876103,0.798504838347435,0.0440282297681415,12.025036457180978
llama-3.1-70b,awq,2,100,16,512,256,768,1.2884752341303285,11.379427437663708,1.5928874865174294,0.0446252056378968,12.971290542185306
llama-3.1-70b,awq,2,100,32,512,256,768,3.3308632759149988,11.795483975946036,3.563916711509228,0.0462567999056707,15.357857277989387
llama-3.1-70b,awq,4,100,1,512,256,768,0.0786270383992814,10.925870897500136,0.0806585311889648,0.0428465525392162,11.006450247764588
llama-3.1-70b,awq,4,100,2,512,256,768,0.0816319454494078,11.225973327200336,0.1159625649452209,0.0440234248125503,11.341440677642822
llama-3.1-70b,awq,4,100,4,512,256,768,0.1869064150243503,10.930422491851097,0.2297689855098724,0.0428644019288278,11.159661865234376
llama-3.1-70b,awq,4,100,8,512,256,768,0.3598717050496816,11.0738838123998,0.4461881637573242,0.0434269953427443,11.519281816482543
llama-3.1-70b,awq,4,100,16,512,256,768,0.847881445863095,11.115177796975695,0.9870070233941078,0.0435889325371595,12.09353094547987
llama-3.1-70b,awq,4,100,32,512,256,768,1.832277273115642,11.486227402814734,1.975157417356968,0.045044029030646,13.460045789927245
llama-3.1-70b,fp8_kv8,4,100,1,512,256,768,0.0662140290995012,13.028774635501758,0.0677672147750854,0.0510932338647127,13.096425199508667
llama-3.1-70b,fp8_kv8,4,100,2,512,256,768,0.0600884832005249,13.425183183749322,0.0857367038726806,0.0526477771911738,13.5105167388916
llama-3.1-70b,fp8_kv8,4,100,4,512,256,768,0.0937486048242135,13.752638176451182,0.1365046977996826,0.0539319144174556,13.88863821029663
llama-3.1-70b,fp8_kv8,4,100,8,512,256,768,0.1727189762491434,13.64109165368709,0.2267096251249313,0.0534944770732827,13.867321142554283
llama-3.1-70b,fp8_kv8,4,100,16,512,256,768,0.4133703611625151,13.877572578256922,0.4708256736397743,0.0544218532480663,14.345433908700944
llama-3.1-70b,fp8_kv8,4,100,32,512,256,768,0.8172981069272737,13.620182578960907,0.8762790024280548,0.0534124807018074,14.494499891996384
llama-3.1-70b,org,4,100,1,512,256,768,0.0598488462004752,11.253016638499684,0.0617299079895019,0.0441294770137242,11.314640474319456
llama-3.1-70b,org,4,100,2,512,256,768,0.0621865480490669,11.362827303449375,0.0789783358573913,0.0445601070723504,11.441589891910551
llama-3.1-70b,org,4,100,4,512,256,768,0.0964070147501843,11.369818186650082,0.1358009040355682,0.0445875223005885,11.505126756429672
llama-3.1-70b,org,4,100,8,512,256,768,0.2223840392886814,11.269282185374596,0.2673593908548355,0.0441932634720572,11.53620549738407
llama-3.1-70b,org,4,100,16,512,256,768,0.4319305603747125,11.53923598343854,0.5072119250893593,0.045251905817406,12.045659472048282
llama-3.1-70b,org,4,100,32,512,256,768,0.986638289431221,11.466707391087084,1.0690343260765076,0.0449674799650473,12.534343550354242
llama-3.1-8b,awq,1,100,1,512,256,768,0.0252606442994874,3.758234925199576,0.0272742509841918,0.0147381761772532,3.785529565811157
llama-3.1-8b,awq,1,100,2,512,256,768,0.0364643383500151,3.675198933399224,0.0445440411567688,0.0144125448368597,3.719671511650085
llama-3.1-8b,awq,1,100,4,512,256,768,0.0609988307745879,3.778854472375406,0.0810207843780517,0.0148190371465702,3.859543812274933
llama-3.1-8b,awq,1,100,8,512,256,768,0.1443437467881267,3.8181844009624912,0.1704213082790374,0.0149732721606372,3.988208568096161
llama-3.1-8b,awq,1,100,16,512,256,768,0.2742706709807862,3.935575635900227,0.3273930415511131,0.0154336299447067,4.26203343719244
llama-3.1-8b,awq,1,100,32,512,256,768,0.6709641528224892,3.9271694345466575,0.7117511168122291,0.0154006644492025,4.637965042889118
llama-3.1-8b,awq,2,100,1,512,256,768,0.0266468539011839,4.601927595099551,0.0286414623260498,0.0180467748827433,4.630450439453125
llama-3.1-8b,awq,2,100,2,512,256,768,0.0244576761495409,4.658013289150039,0.0324896097183227,0.0182667187809805,4.6903168797492985
llama-3.1-8b,awq,2,100,4,512,256,768,0.0626138113500928,4.542109874300695,0.0876372635364532,0.0178121955854929,4.621375566720962
llama-3.1-8b,awq,2,100,8,512,256,768,0.1002126071129168,4.641266576798716,0.1281901150941848,0.0182010453992106,4.761141619086265
llama-3.1-8b,awq,2,100,16,512,256,768,0.187147404356483,4.609219489223915,0.2218602240085601,0.0180753705459761,4.828252758085728
llama-3.1-8b,awq,2,100,32,512,256,768,0.4293864996223647,4.724302861362162,0.4521063461899757,0.0185266778876947,5.175368623435498
llama-3.1-8b,awq,4,100,1,512,256,768,0.0273667973997362,4.608015377801348,0.0290729999542236,0.0180706485403974,4.636996793746948
llama-3.1-8b,awq,4,100,2,512,256,768,0.0219663438987481,4.720694852950691,0.0318737745285034,0.0185125288351007,4.751664936542511
llama-3.1-8b,awq,4,100,4,512,256,768,0.028922694576795,4.771969359423929,0.0461684644222259,0.0187136053310742,4.817458015680313
llama-3.1-8b,awq,4,100,8,512,256,768,0.052045502425517,4.914122536787636,0.0715455114841461,0.0192710687717162,4.985123321413994
llama-3.1-8b,awq,4,100,16,512,256,768,0.1086271051874518,4.847047528900566,0.1298966854810714,0.0190080295251002,4.97628428041935
llama-3.1-8b,awq,4,100,32,512,256,768,0.2104598146424223,5.006121545023575,0.2368043877184391,0.0196318491961708,5.241771123558283
llama-3.1-8b,fp8_kv8,1,100,1,512,256,768,0.0196668164000584,4.568712285599759,0.0214934587478637,0.0179165187670578,4.59016535282135
llama-3.1-8b,fp8_kv8,1,100,2,512,256,768,0.0212604378999458,4.974126826500106,0.0329895377159118,0.0195063797117651,5.006589925289154
llama-3.1-8b,fp8_kv8,1,100,4,512,256,768,0.0308964512752936,4.912242336900272,0.0430944502353668,0.0192636954388245,4.955118906497956
llama-3.1-8b,fp8_kv8,1,100,8,512,256,768,0.0629479301755509,4.828701152612939,0.0824520021677017,0.0189360829514232,4.910562866926194
llama-3.1-8b,fp8_kv8,1,100,16,512,256,768,0.1156818840064261,4.926932545368686,0.1385054677724838,0.019321304099485,5.064637637138366
llama-3.1-8b,fp8_kv8,1,100,32,512,256,768,0.2411345694722058,4.835263631365524,0.2714960739016533,0.0189618181622177,5.105625738203526
llama-3.1-8b,fp8_kv8,2,100,1,512,256,768,0.0782029411988332,5.493603769700712,0.0801710605621337,0.0215435441949047,5.573668217658996
llama-3.1-8b,fp8_kv8,2,100,2,512,256,768,0.040087742551259,5.680990733450381,0.0674437522888183,0.0222783950331387,5.7327412366867065
llama-3.1-8b,fp8_kv8,2,100,4,512,256,768,0.0262410562250806,5.777473264373657,0.0450713157653808,0.0226567578995045,5.822263622283936
llama-3.1-8b,fp8_kv8,2,100,8,512,256,768,0.0461265654622366,5.825695850763441,0.0634050011634826,0.0228458660814252,5.888703802227974
llama-3.1-8b,fp8_kv8,2,100,16,512,256,768,0.1122436990070127,5.7634984703113785,0.1351210385560989,0.0226019547855348,5.8979753971099855
llama-3.1-8b,fp8_kv8,2,100,32,512,256,768,0.1991165215025375,5.743499046988381,0.224910344928503,0.0225235256744642,5.967336200922728
llama-3.1-8b,fp8_kv8,4,100,1,512,256,768,0.0362488335005764,5.519865206499526,0.037721562385559,0.0216465302215667,5.5575124502182005
llama-3.1-8b,fp8_kv8,4,100,2,512,256,768,0.0446036662498954,5.78166099154987,0.0728831171989441,0.0226731803590191,5.85366679430008
llama-3.1-8b,fp8_kv8,4,100,4,512,256,768,0.0266326227241734,5.838212555700375,0.0432364702224731,0.022894951198825,5.881150823831558
llama-3.1-8b,fp8_kv8,4,100,8,512,256,768,0.0811566774638777,5.692591988074037,0.1090071529150009,0.0223238901493099,5.79424316585064
llama-3.1-8b,fp8_kv8,4,100,16,512,256,768,0.0609156562314638,5.869581123387843,0.0856604352593422,0.0230179651897562,5.954273083806038
llama-3.1-8b,fp8_kv8,4,100,32,512,256,768,0.1604137638672909,5.937331741184698,0.1855483792722225,0.0232836538869988,6.121840682625771
llama-3.1-8b,org,1,100,1,512,256,768,0.0172233128007064,3.772628023999277,0.0189894199371337,0.0147946197019579,3.791615223884583
llama-3.1-8b,org,1,100,2,512,256,768,0.0196364797997375,3.806173318150832,0.0286545395851135,0.0149261698751013,3.834708547592163
llama-3.1-8b,org,1,100,4,512,256,768,0.0328549430749262,3.8729448189499633,0.0469274342060089,0.0151880188978429,3.9195756554603576
llama-3.1-8b,org,1,100,8,512,256,768,0.0672054965753432,3.8137589739747,0.0886864393949508,0.0149559175449988,3.901856595277786
llama-3.1-8b,org,1,100,16,512,256,768,0.1489577386125574,4.097551879787988,0.177308177947998,0.0160688309011293,4.274025447666645
llama-3.1-8b,org,1,100,32,512,256,768,0.3255328174907276,4.034084698740571,0.3572597831487655,0.015819939995061,4.390235050022602
llama-3.1-8b,org,2,100,1,512,256,768,0.0280414140004722,4.748670195801242,0.0298457384109497,0.0186222360619656,4.778378653526306
llama-3.1-8b,org,2,100,2,512,256,768,0.023109556100826,4.677022088748709,0.030697214603424,0.0183412630931321,4.707546687126159
llama-3.1-8b,org,2,100,4,512,256,768,0.0521866851247978,4.824778555000012,0.0734676122665405,0.0189207002156863,4.890121561288834
llama-3.1-8b,org,2,100,8,512,256,768,0.0747795214009784,4.895515999873624,0.0989561349153518,0.0191981019602887,4.990236309170723
llama-3.1-8b,org,2,100,16,512,256,768,0.1270014136115151,4.867812194768112,0.1528434261679649,0.0190894595873259,5.018026950955391
llama-3.1-8b,org,2,100,32,512,256,768,0.2414946299129496,5.028498074206823,0.2650190554559231,0.0197196002910071,5.292507253587246
llama-3.1-8b,org,4,100,1,512,256,768,0.0298227471030259,4.686166390599828,0.0317970275878906,0.0183771231003914,4.717837190628051
llama-3.1-8b,org,4,100,2,512,256,768,0.02297339584984,4.771432912499949,0.0307251572608947,0.0187115016176468,4.801968359947205
llama-3.1-8b,org,4,100,4,512,256,768,0.0257367433485342,4.818700257300952,0.0413342833518981,0.0188968637541213,4.859564888477325
llama-3.1-8b,org,4,100,8,512,256,768,0.0345742757989683,4.819650508987434,0.053871139883995,0.0189005902313232,4.872914570569992
llama-3.1-8b,org,4,100,16,512,256,768,0.0703690331560665,4.922680510995496,0.0923077180981636,0.0193046294548843,5.014277730882168
llama-3.1-8b,org,4,100,32,512,256,768,0.1361327094103216,4.976405013895578,0.1600011602044105,0.0195153137799826,5.1354162447154525
qwen-3-32b,fp8_kv8,1,100,1,512,256,768,0.045383865997428,9.8468935227982,0.04722580909729,0.0386152687168556,9.894093489646911
qwen-3-32b,fp8_kv8,1,100,2,512,256,768,0.0602762231472297,11.07514243475307,0.0803867101669311,0.0434319311166787,11.155412578582764
qwen-3-32b,fp8_kv8,1,100,4,512,256,768,0.1165756412985501,10.654005748099006,0.1491949796676635,0.0417804146984274,10.80290692448616
qwen-3-32b,fp8_kv8,1,100,8,512,256,768,0.2500396180981624,10.76233539125169,0.2987972319126129,0.042205236828438,11.060708704590798
qwen-3-32b,fp8_kv8,1,100,16,512,256,768,0.4896800860195071,10.935576964287248,0.56081213504076,0.0428846155462245,11.495567373931408
qwen-3-32b,fp8_kv8,1,100,32,512,256,768,1.209586238814336,10.627969288307488,1.2896228030323982,0.0416783109345391,11.916500933468342
qwen-3-32b,fp8_kv8,2,100,1,512,256,768,0.0558413387996552,11.464957160601625,0.0577834129333496,0.0449606163160848,11.52269742488861
qwen-3-32b,fp8_kv8,2,100,2,512,256,768,0.0496601919006934,11.944949827999151,0.0706573724746704,0.0468429405019574,12.01542363166809
qwen-3-32b,fp8_kv8,2,100,4,512,256,768,0.0781870991249888,12.238603501949546,0.1091324210166931,0.047994523537057,12.347459971904756
qwen-3-32b,fp8_kv8,2,100,8,512,256,768,0.146887005663757,12.53601802946314,0.1939558774232864,0.0491608550175025,12.729462683200836
qwen-3-32b,fp8_kv8,2,100,16,512,256,768,0.2668531920510759,12.576655937341457,0.3287690788507461,0.0493202193621233,12.904525224864482
qwen-3-32b,fp8_kv8,2,100,32,512,256,768,0.6656991932943356,12.395047511412509,0.721389202773571,0.0486080294565196,13.115418595075608
qwen-3-32b,fp8_kv8,4,100,1,512,256,768,0.061518299801537,11.50142936979828,0.0633127689361572,0.0451036445874442,11.564635109901428
qwen-3-32b,fp8_kv8,4,100,2,512,256,768,0.1028917709005327,12.76637792119909,0.1235170841217041,0.0500642271419572,12.889424109458924
qwen-3-32b,fp8_kv8,4,100,4,512,256,768,0.07273201312546,12.28183977252429,0.120775955915451,0.0481640775393109,12.388071912527083
qwen-3-32b,fp8_kv8,4,100,8,512,256,768,0.1139659312995718,12.353500536437332,0.1688501298427581,0.0484451001428914,12.508004504442216
qwen-3-32b,fp8_kv8,4,100,16,512,256,768,0.2161674425571618,12.338322486624657,0.2645937919616699,0.0483855783789202,12.602228882908822
qwen-3-32b,fp8_kv8,4,100,32,512,256,768,0.3598098231472931,12.972156113658937,0.4434534922242165,0.0508712004457213,13.391040844470265
qwen-3-32b,org,2,100,1,512,256,768,0.0512400880979839,9.999346090601469,0.0531730413436889,0.0392131219239273,10.052425932884216
qwen-3-32b,org,2,100,2,512,256,768,0.0562114755011862,10.81005598324955,0.0698089718818664,0.0423923764049001,10.879649448394776
qwen-3-32b,org,2,100,4,512,256,768,0.0911965088755096,10.619093718124711,0.1200758159160614,0.0416435047769596,10.738894599676131
qwen-3-32b,org,2,100,8,512,256,768,0.1823380312000154,10.651329730212638,0.2283606320619583,0.0417699205106377,10.879244250059129
qwen-3-32b,org,2,100,16,512,256,768,0.3520883114496883,10.95028255946263,0.4287179514765739,0.0429422845469122,11.378134633600713
qwen-3-32b,org,2,100,32,512,256,768,0.8496106937370769,10.919335179850828,0.9185540102422236,0.0428209222739248,11.836686249822378
qwen-3-32b,org,4,100,1,512,256,768,0.0531590747981681,10.16518763000131,0.0549981355667114,0.0398634809019659,10.220062375068665
qwen-3-32b,org,4,100,2,512,256,768,0.0488206243011518,11.136594507647896,0.0677577376365661,0.0436729196378348,11.204172158241272
qwen-3-32b,org,4,100,4,512,256,768,0.0602218208503472,11.090071015099966,0.0851780295372009,0.0434904745690194,11.174888557195665
qwen-3-32b,org,4,100,8,512,256,768,0.1137297886745727,11.019511274825163,0.1551103055477142,0.0432137697051967,11.17416771352291
qwen-3-32b,org,4,100,16,512,256,768,0.2578942086733605,10.98923769678836,0.3108759462833405,0.0430950497913268,11.296984991431236
qwen-3-32b,org,4,100,32,512,256,768,0.4718819763970941,11.037908640934598,0.5284011885523796,0.0432859162389592,11.565161872655151
